Time(s): 1324 Message:roboRIO LOGGER INITIALIZED AT: 1324
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.44	    0.00	    0.00	    0.13	    0.00
   12.42	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.35	    0.00	    0.00	    0.13	    0.00
   12.41	    0.00	    0.00	    0.13	    0.00
   12.42	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.37	    0.00	    0.00	    0.13	    0.00
   12.41	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.37	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.42	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.42	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.41	    0.00	    0.00	    0.13	    0.00
   12.42	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.37	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.38	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.38	    0.00	    0.00	    0.13	    0.00
   12.35	    0.00	    0.00	    0.13	    0.00
   12.37	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.33	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.40	    0.00	    0.00	    0.13	    0.00
   12.37	    0.00	    0.00	    0.13	    0.00
   12.39	    0.00	    0.00	    0.13	    0.00
   12.06	    0.00	    0.00	    1.13	    0.00
   12.15	    0.00	    0.00	    1.13	    2.50
   12.08	   -5.00	   -0.85	    3.50	    2.50
   12.08	  -32.00	   -5.46	    5.38	    4.50
   12.13	 -101.00	  -17.24	    6.63	    6.13
   12.12	 -101.00	  -17.24	    6.63	    6.38
   12.20	 -224.00	  -38.23	    6.13	    6.38
   12.18	 -401.00	  -68.44	    5.00	    5.63
   12.25	 -401.00	  -68.44	    5.00	    4.50
   12.27	 -610.00	 -104.11	    3.75	    4.50
   12.32	 -821.00	 -140.12	    2.50	    3.13
   12.35	 -821.00	 -140.12	    2.50	    1.88
   12.35	-1005.00	 -171.52	    1.38	    1.88
   12.37	-1146.00	 -195.58	    0.63	    1.00
   12.38	-1214.00	 -207.19	    0.13	    0.25
   12.35	-1214.00	 -207.19	    0.13	    0.25
   12.37	-1226.00	 -209.24	    0.13	    0.13
   12.38	-1202.00	 -205.14	    0.25	    0.13
   12.39	-1202.00	 -205.14	    0.25	    0.13
   12.33	-1175.00	 -200.53	    0.25	    0.13
   12.37	-1138.00	 -194.22	    0.25	    0.13
   12.40	-1138.00	 -194.22	    0.25	    0.13
   12.37	-1113.00	 -189.95	    0.25	    0.13
   12.37	-1085.00	 -185.17	    0.25	    0.13
   12.37	-1085.00	 -185.17	    0.25	    0.13
   12.36	-1069.00	 -182.44	    0.25	    0.13
   12.35	-1050.00	 -179.20	    0.25	    0.13
   12.40	-1030.00	 -175.79	    0.25	    0.13
   12.38	-1030.00	 -175.79	    0.25	    0.13
   12.34	-1010.00	 -172.37	    0.25	    0.13
   12.37	 -978.00	 -166.91	    0.25	    0.13
   10.37	 -978.00	 -166.91	    0.25	    6.25
   10.12	 -917.00	 -156.50	   12.88	    6.25
   10.30	 -791.00	 -135.00	   29.88	   24.50
   10.25	 -791.00	 -135.00	   29.88	   42.88
   10.37	 -579.00	  -98.82	   46.63	   42.88
   10.78	 -257.00	  -43.86	   50.13	   55.13
   10.76	 -257.00	  -43.86	   50.13	   48.75
   10.66	  188.00	   32.09	   42.25	   48.75
   11.01	  754.00	  128.68	   37.38	   39.50
   11.02	 1391.00	  237.40	   32.25	   36.00
   11.52	 1391.00	  237.40	   32.25	   36.00
   11.26	 2036.00	  347.48	   26.25	   30.00
   11.09	 2648.00	  451.93	   20.88	   25.75
   11.03	 2648.00	  451.93	   20.88	   21.75
   11.31	 3209.00	  547.67	   22.50	   21.75
   11.86	 3711.00	  633.34	   25.00	   23.13
   11.77	 4121.00	  703.32	   20.00	   21.00
   11.84	 4121.00	  703.32	   20.00	   14.88
   11.93	 4470.00	  762.88	   11.63	   14.88
   11.20	 4731.00	  807.42	    8.63	    7.63
   11.66	 4731.00	  807.42	    8.63	   11.38
   12.12	 4874.00	  831.83	    9.88	   11.38
   12.08	 4897.00	  835.75	    8.00	   10.38
   12.08	 4897.00	  835.75	    8.00	    8.88
   11.91	 4835.00	  825.17	    6.38	    8.88
   11.88	 4728.00	  806.91	    3.75	    5.75
   11.99	 4546.00	  775.85	    4.75	    4.50
   11.78	 4546.00	  775.85	    4.75	    5.38
   10.83	 4340.00	  740.69	    8.25	    5.38
   10.37	 4147.00	  707.75	   18.13	   11.13
   11.95	 4147.00	  707.75	   18.13	   22.38
   12.06	 4008.00	  684.03	   27.38	   22.38
   11.36	 3915.00	  668.16	   24.00	   22.63
   11.02	 3935.00	  671.57	   19.63	   19.88
   11.00	 3935.00	  671.57	   19.63	   16.63
   10.95	 4061.00	  693.08	   16.38	   16.63
   10.66	 4249.00	  725.16	   23.38	   21.88
   10.60	 4504.00	  768.68	   29.25	   27.63
   11.96	 4504.00	  768.68	   29.25	   27.63
   11.14	 4806.00	  820.22	   25.75	   30.25
   11.03	 5143.00	  877.74	   25.63	   24.88
   11.20	 5143.00	  877.74	   25.63	   24.63
   11.39	 5502.00	  939.01	   20.25	   24.63
   11.90	 6230.00	 1063.25	   12.75	   16.38
   11.69	 6230.00	 1063.25	   12.75	   10.50
   11.69	 6554.00	 1118.55	    8.88	   10.50
   11.68	 6823.00	 1164.46	    8.00	    9.13
   11.92	 6823.00	 1164.46	    8.00	    8.75
   11.96	 7055.00	 1204.05	    7.75	    8.75
   11.96	 7238.00	 1235.29	    7.25	    8.50
   11.83	 7394.00	 1261.91	    6.88	    6.50
   11.71	 7394.00	 1261.91	    6.88	    7.00
   11.76	 7530.00	 1285.12	    8.00	    7.00
   11.65	 7651.00	 1305.77	    9.38	    8.25
   11.88	 7651.00	 1305.77	    9.38	    9.63
   11.32	 7771.00	 1326.25	    9.75	    9.63
   10.92	 7902.00	 1348.61	   12.88	   10.00
   11.12	 8050.00	 1373.87	   17.38	   14.88
   11.00	 8050.00	 1373.87	   17.38	   19.25
   10.65	 8226.00	 1403.90	   21.38	   19.25
   10.65	 8439.00	 1440.26	   25.50	   25.63
   10.89	 8439.00	 1440.26	   25.50	   28.25
   10.87	 8695.00	 1483.95	   27.25	   28.25
   11.13	 8988.00	 1533.95	   28.13	   29.38
   11.34	 9322.00	 1590.95	   24.25	   28.25
   10.82	 9322.00	 1590.95	   24.25	   23.38
    9.05	 9673.00	 1650.86	   21.00	   23.38
